image_path,label,domain,metadata_path
diseases/plant/tomato_late_blight/images/4cffeba2-15a0-4d56-9429-8dbb0f69c00e___GHLB2 Leaf 158.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1d6d043a-9df9-49ec-9b0f-e40a8e7f409f___RS_Late.B 5287.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4ae26730-1f0b-4f49-aad5-774f0ed4df35___GHLB2 Leaf 8621.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0f575c94-5c7d-4058-9e65-9046572f9370___GHLB2 Leaf 8956.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1c74783c-7863-4b1b-bf1a-6b3ef55b34b8___RS_Late.B 7094.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4a6b862b-d42f-42ea-81f5-60480236709a___GHLB2 Leaf 9083.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2c47b891-3c97-48f1-a2cc-5aa53d3a1148___GHLB2 Leaf 9011.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c6dfda8-1d4e-4ad0-92b1-5c6ffc790ea1___RS_Late.B 6223.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f2d44f1-7daa-4b13-9058-18da27dc883d___RS_Late.B 5439.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2d7fa670-2828-440e-aba2-1f7a843988ea___GHLB2 Leaf 8869.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1e0c01b6-5d75-47ea-b455-c9508882424a___RS_Late.B 6886.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6ad57808-1bf1-4273-a7a8-a85d4dabcdf1___RS_Late.B 6243.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5de5dfbd-cd1f-4e5f-a263-256abb97b05b___GHLB_PS Leaf 8.1 Day 13.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2c2326e9-eb07-45c1-8296-116df4108c03___RS_Late.B 4834.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3be006f1-7062-47da-a375-8fb7fedb77c0___RS_Late.B 6229.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1e5ba644-efeb-4bd3-b878-a0606cf8a992___RS_Late.B 6272.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3d43c9c6-7b87-4c79-819c-e202de44236c___GHLB2 Leaf 89.3.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5f3a7632-91cb-4b5f-a36f-9e31f8daf5d5___GHLB2 Leaf 9056.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2a7cceba-5a33-418a-9718-ccd99ba6c4d1___RS_Late.B 6868.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4e9c1dac-62c2-4699-bcda-5bdc3740f267___GHLB2 Leaf 8740.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6a8491a0-12a0-490e-9947-487a3c0b13fe___RS_Late.B 5349.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7f8ee689-9c51-4f8b-baa2-3ce1125b765e___GHLB2 Leaf 8569.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0da53824-7b3b-43a9-9b34-146a7f71ef7e___RS_Late.B 6958.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5e046b07-5da5-4cfd-a6f1-bb942eeef5f9___RS_Late.B 6216.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7d2ecdff-4eca-4f8e-b550-166d668498ba___GHLB2 Leaf 8602.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3c2f237b-3e91-455f-8064-428b308bc575___RS_Late.B 5291.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/03a0f11e-9d47-49c4-ba45-773b8aa9f2e1___GHLB2 Leaf 8767.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7c8a16a8-97a1-4461-9f72-b36e6676fd99___RS_Late.B 4863.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3d89871d-557a-414e-b726-8f4ba18d30e4___GHLB2 Leaf 8922.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0a8967d4-bb72-4fe4-8096-55fc57437557___RS_Late.B 6974.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1aa88c5b-384f-43cf-8046-0d32d26a1133___GHLB Leaf 24 Day 12.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1aa4ebf9-7329-4108-94f6-8b6e9592d690___GHLB2 Leaf 98.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6e42a5dd-9354-454e-bca2-ea0cb4663de4___GHLB2 Leaf 8675.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0e669afb-1315-4903-b7ca-1a0ffa95d454___RS_Late.B 5626.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7fa16659-42cf-4bac-b0fc-41162212f6a9___GHLB2 Leaf 8620.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5a4428ec-59da-40e5-823c-2e5bbb2a1fb6___RS_Late.B 5461.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6dcf84e4-bfbc-467d-83d8-546c22779f6d___GHLB2 Leaf 76.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7e10e4ed-19e9-4e89-a936-4b2bb30d4e90___GHLB_PS Leaf 1 Day 13.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/02effbf1-e958-4531-a19b-f8be754d2805___RS_Late.B 5206.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5b95aab7-c5be-42e3-afc8-c99f7c1c2c0c___GHLB2 Leaf 8658.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2e86ab04-c41e-4a4b-a674-552176d72ab1___GHLB2 Leaf 100.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1eacb98a-d88b-4e86-bbb8-19ec6a4e6c67___GHLB2 Leaf 148.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0ab391bd-e5ba-479c-919b-3aa9a94f66db___GHLB2 Leaf 8934.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0b137624-885b-4d9b-b9e6-330c6681de4b___GHLB2 Leaf 8848.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5eefbe91-fb95-4d86-8954-bea6b3637a9d___RS_Late.B 6444.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1ec9c019-1594-4916-a04c-65b87eceb8ca___RS_Late.B 6069.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/01ebf21e-ef94-4c92-b007-0b26741c2fc8___GHLB2 Leaf 9075.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4dbcd899-49fd-4292-9931-d5857b5501df___RS_Late.B 6168.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c33bdb3-8101-4b21-a9d1-8d490bb22e16___GHLB2 Leaf 8971.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7dac72d7-cd87-4d92-8ee0-e6b52c115558___RS_Late.B 5053.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7a72c715-f797-41d0-b8eb-7c02f9cd5086___GHLB Leaf 23.3 Day 12.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5e590575-5588-422f-96a7-5e8c920fc7e2___GHLB2 Leaf 8671.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6ed34168-5646-44ae-8279-1d9ae0f4e962___RS_Late.B 6633.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4ab57bec-a118-4686-a9dd-f6ee3cdd0c55___GHLB2 Leaf 8695.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/07b42bb5-9f6c-43bc-9bbe-e4b127d84cb6___GHLB Leaf 18.1 Day 8.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5a701380-2b9d-4dc4-9376-56ff0361a1dd___GHLB2 Leaf 8871.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0b3c7107-cef9-455e-8fa0-30039b9fc206___RS_Late.B 5038.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5b4ca8b4-ed80-43c7-90ca-f9912d9fb7b6___RS_Late.B 5226.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7dbd4aab-b307-435c-90bb-7a358eba9814___RS_Late.B 6617.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0bb05a47-55a2-4c23-9dd2-3a5abf17c9f4___GHLB Leaf 5 Day 1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c0dc87a-f671-4085-93c5-1454ee859caf___RS_Late.B 6271.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6d746e99-e139-42e5-b0be-4c38c0efe6b2___RS_Late.B 5456.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0a4b3cde-c83a-4c83-b037-010369738152___RS_Late.B 6985.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4f47d31b-0890-49a7-ab33-8b5865cb8843___GHLB2 Leaf 80.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5d5d8789-8979-4e2d-ac17-7228e8af61c9___RS_Late.B 5109.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4be2e7c4-f539-41c3-975b-a1ff17b516ec___GHLB_PS Leaf 2 Day 8.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5fe78bd1-bf00-4863-93b9-5dc3ca8fbba4___RS_Late.B 5444.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5ce6294a-d163-48c0-b052-b7e11d10128b___GHLB2 Leaf 8633.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7d9f4bd8-6a41-4c5e-816e-175f88e0be41___RS_Late.B 5488.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/005e3b43-9050-47da-9498-f9ecdcc703b3___RS_Late.B 5104.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1ea54b98-1f87-4da7-9bc2-f6460f18b376___RS_Late.B 6713.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1fa37cd4-066e-4deb-ab99-5fa8dcc4481c___RS_Late.B 5454.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2ccd5383-74a3-41d5-9483-110a20ebf247___RS_Late.B 5329.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2bf70a8f-ba33-4405-89d2-8135dbea2b9d___GHLB2 Leaf 9064.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2e6fd489-d873-4fc6-a908-467765017508___GHLB2 Leaf 151.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6e45480a-127e-4173-9402-7b724728a139___RS_Late.B 4837.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7d6954fd-a818-44e6-976e-8c817d729a86___RS_Late.B 4973.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5c25c249-5433-47b9-be00-6cd2d31f48c1___GHLB2 Leaf 8753.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0d98a9eb-18e7-47e7-9010-196189bae113___RS_Late.B 5047.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3bfcacdf-3d19-47c4-a52e-6d884dfc5e20___RS_Late.B 6651.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5cfd46ee-eb76-4bdb-83c7-04707116eaed___GHLB2 Leaf 91.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7d8cbbfc-89e2-4fe5-9624-89b353d78832___RS_Late.B 5176.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0cc44f97-c421-4824-92a9-c9a18b005d1d___GHLB2 Leaf 8540.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2ab0515e-1f93-4c3b-991a-6cf131661c22___GHLB2 Leaf 8629.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3e5cf9cb-de15-4d9d-8eb8-3d47c0094f14___RS_Late.B 6208.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3fbc7d2b-b44e-4562-901f-61eed2e4e38c___RS_Late.B 6045.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/pepper_bell_healthy/images/1d6e01ff-affd-4867-895d-fb82b6b0dce3___JR_HL 7952.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/2a5fb2e8-b104-438e-9b40-822c3e01d3fb___JR_HL 8247.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3a559a37-6880-497c-9b19-cc9c00657f6b___JR_HL 8048.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/0e1942a4-91d7-460a-8189-1a4e693cfc84___JR_HL 8896.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3e2945ba-7e94-4faa-9877-5133350e8733___JR_HL 7640.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1c043016-2d55-444d-a379-4a2aafc41a32___JR_HL 7909.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3b0f8dbb-905b-4bdc-b4c6-231a22a47287___JR_HL 7610.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3d9886b0-d3cc-42d2-a41a-ec934b971bc9___JR_HL 8775.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/2b19425c-51fd-498a-ad3d-d8875bd29923___JR_HL 8099.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/2d34f331-50b9-4d90-851c-4b0d2ebc4f31___JR_HL 8724.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/2accd1d7-e6b4-4114-9f8b-11130d583320___JR_HL 8841.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/2f070e21-3a24-435f-9122-10fb62f44c16___JR_HL 5824.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1c41486f-bb0d-4808-b980-9fa4739f2ad3___JR_HL 8459.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/0a3f2927-4410-46a3-bfda-5f4769a5aaf8___JR_HL 8275.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/0e69c47d-72c6-4fc6-9437-910c95b183dc___JR_HL 8113.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/0ade14b6-8937-43ea-93eb-98343af6bae7___JR_HL 8026.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3f257cf2-a8ad-4a82-8114-2d70fbdcbed9___JR_HL 8181.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1b574484-60cd-4ae4-83ed-511a5ae07ea8___JR_HL 7849.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1aa25bab-008c-4114-9832-096d81592dd9___JR_HL 7992.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/2bf8e05e-8a65-4cf7-8171-3013044c1e9c___JR_HL 8209.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3b79de24-6a09-4d8d-a49e-610438a4de32___JR_HL 8606.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1fdbead6-97f6-4712-8c5e-2a1285e1e777___JR_HL 8681.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/2d7a6a97-2425-4644-8821-2788ac9d0d18___JR_HL 8157.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1b4b5b1f-9390-46c5-908a-d53b93059f5d___JR_HL 8379.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1b09df7a-eb13-4192-b211-900898ab21b4___JR_HL 8533.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1ce2eb3c-b8a7-4839-9728-a380909f9b89___JR_HL 8448.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3da82d3f-34cf-4e0f-9ed4-1a77526dddb4___JR_HL 8611.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3bcf009f-b16c-4b7e-83e0-d0859bb10dde___JR_HL 8408.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1ed45244-4767-4607-a59e-61342e8f4750___JR_HL 8601.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/0e05c3e0-7766-4049-b7a8-563b5c028c33___JR_HL 8828.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1e6e9501-4510-4950-abea-36882683aa5c___JR_HL 8435.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/3fa34390-5e39-4858-a1e3-53c914782b84___JR_HL 8610.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
diseases/plant/pepper_bell_healthy/images/1aaaa11e-ec45-4d6d-ab7f-1d3ea053d14d___JR_HL 5937.JPG,pepper_bell_healthy,plant,diseases/plant/pepper_bell_healthy/info.json
